date,strategy_return,benchmark_return,strategy_growth,benchmark_growth
2021-06-20,-0.011228674204526745,0.015957090042029276,4.192402771163079,3355.465111544749
2021-06-21,0.03889191351942718,-0.20802103036051905,4.35545333717776,2657.4578017024364
2021-06-22,0.021037842410424355,-0.021484763433190324,4.447082678111262,2600.3629494991737
2021-06-23,-0.04237935742679806,0.10484325353796412,4.258618171789062,2872.993461504244
2021-06-24,-0.03751868340004087,0.06449507078695184,4.098840424880048,3058.2873781744097
2021-06-25,0.03384201859308794,-0.08757288756830642,4.2375534587489385,2790.4643214539715
2021-06-26,-0.00010706439970590278,0.009562321181467315,4.237099767631656,2817.1476375411394
2021-06-27,-0.020086636108629173,0.06498439057267005,4.151990686443281,3000.2182599199878
2021-06-28,-0.0010695076447631458,0.009499415805661337,4.147550100663145,3028.7185806787056
2021-06-29,-0.012404104739983091,0.041640851548246,4.0961034548001924,3154.837001478162
2021-06-30,-0.0007625078824482378,0.009224437039080945,4.0929801436285835,3183.938596766861
2021-07-01,0.006398022983567031,-0.05307155663168924,4.119167124658802,3014.962019216727
2021-07-02,0.000668048348652639,0.009971255749781837,4.121918927454256,3045.0249765862154
2021-07-03,-0.0024552179916695893,0.01992231306470802,4.111798717943366,3105.688917459621
2021-07-04,-0.003277959697186339,0.02772099372062592,4.098320407463006,3191.7817004387366
2021-07-05,0.005848664947515458,-0.04210518009382404,4.1222901103738225,3057.3911571215917
2021-07-06,0.002933980904847577,0.041986457085218754,4.134384830841902,3185.7601797328043
2021-07-07,0.0078012318905690825,-0.004778107421351896,4.166638125632151,3170.5382753753756
2021-07-08,-0.01540170779933261,-0.06188364697841413,4.1024647827156056,2974.333804010496
2021-07-09,0.00779796921212883,0.022122348948719117,4.134455676785064,3040.1330543127874
2021-07-10,-0.015269532662457175,-0.02017524398281393,4.071324470786913,2978.79762820181
2021-07-11,0.01017681556602228,0.014863879232821574,4.112757589035545,3023.0741164064166
2021-07-12,-0.02059380736026517,-0.029702002775097946,4.028060251527478,2933.2827606115866
2021-07-13,-0.02145179882465308,-0.031047628518010583,3.941651113358129,2842.2112871218337
2021-07-14,-0.0021135591493313785,0.009675854493527147,3.9333202005840184,2869.712109975885
2021-07-15,0.0017275897507496474,-0.04247216658930049,3.940115364248964,2747.8292191776563
2021-07-16,0.0002035656710285383,-0.03631125890529865,3.9409174364770174,2648.0520809725517
2021-07-17,-0.000685035523244204,0.010123295437118374,3.938217768038858,2674.859094521113
2021-07-18,-0.0022824439780048554,0.0002465577027016441,3.929229006610126,2675.5186016345087
2021-07-19,0.014075981630960587,-0.05450693665131025,3.9845367619310075,2529.6842787058144
2021-07-20,0.026210744594617797,-0.04227587278230399,4.088974437325847,2422.739667959853
2021-07-21,-0.043537361661675766,0.09791201327489922,3.9109512784226443,2659.9549864907626
2021-07-22,-0.017421674194843285,0.024704828117668297,3.842815959458059,2725.6687172327515
2021-07-23,0.002522497621944786,0.026570747348933676,3.852509453577364,2798.091772075235
2021-07-24,0.0004408456047446219,0.01460281186379957,3.854207815437211,2838.951779800495
2021-07-25,0.003353490273912807,0.002605724422755451,3.867132863859918,2846.3493057881465
2021-07-26,0.0024453751126448653,0.028970088287321484,3.8765894543224917,2928.808296473385
2021-07-27,-0.0031347667254057908,0.030230232601734252,3.8644372506930225,3017.3468525216645
2021-07-28,-0.0001,0.01414456510478973,3.864050806967953,3060.0259115208896
2021-07-29,0.019071566988172594,0.025055776819200147,3.9377443107787453,3136.6972378209266
2021-07-30,0.014533240111667988,0.041703133248435574,3.9949724943456473,3267.5073406897727
2021-07-31,0.02620089542463977,0.02634359852776551,4.09964435089431,3353.585242259431
2021-08-01,-0.00263102187748282,-0.024317900496649326,4.088858096917208,3272.033090031135
2021-08-02,0.0032559111225498815,0.006358675743899334,4.102171055473488,3292.838887473952
2021-08-03,-0.01103900999327453,-0.013283789498592635,4.056887148197995,3249.097508839968
2021-08-04,0.030897427748101315,0.04407715629203206,4.182234525741643,3392.3084875451596
2021-08-05,0.01301030968955431,0.017352863602901024,4.2366466921158885,3451.174754028494
2021-08-06,0.025683337755644874,0.026811051916095674,4.345457920060837,3543.704379530271
2021-08-07,0.0546662252723645,0.0734154409190926,4.5830077016304624,3803.8669990404055
2021-08-08,-0.02987622476498316,-0.0466166124444094,4.446084733436901,3626.54360535606
2021-08-09,0.030052929074393442,0.051251306009489926,4.579702602589624,3812.4087014309225
2021-08-10,0.019769143844626958,0.02778423221560985,4.670239402105831,3918.333550092291
2021-08-11,0.025151594906745588,0.05744624934871825,4.787703371665119,4143.427116242341
2021-08-12,-0.011045941191310981,-0.017380697911961486,4.734818681780265,4071.411461214703
2021-08-13,0.045038623953396695,0.09778892411944322,4.948068399876483,4469.550407654459
2021-08-14,-0.00412420447141707,0.01853994831425341,4.927661554056836,4552.415641200323
2021-08-15,0.029778183111013833,0.04778956351669852,5.0743983621226425,4769.973597639878
2021-08-16,-0.0004,-0.008741976032016385,5.072368602777794,4728.274602775959
2021-08-17,-0.006958636638445259,-0.019216319224323087,5.037071832774805,4637.414568628757
2021-08-18,-0.0034767096891549663,0.05183150734387695,5.019559396328828,4877.7787558992395
2021-08-19,0.008120282693267311,0.057948963510473385,5.060319637622664,5160.440979037006
2021-08-20,0.005556396207140546,0.06622599852449118,5.088436778464069,5502.196335700435
